"start";"end";"SurveyDate";"Distance";"Stream";"Type";"Quantity";"Species";"ReddStatus";"CarcassLocation";"Predation";"AdiposeFin";"Length_in";"Width_in";"Spawned";"CarcassAge";"Sex";"LifeStage";"Notes";"Location";"Location_latitude";"Location_longitude";"Location_altitude";"Location_precision";"Initials";"id";"uuid";"submission_time";"validation_status";"notes";"status";"submitted_by";"_version__";"tags";"index"
"2023-11-04T10:12:23.517-07:00";"2023-11-04T10:14:11.238-07:00";"2023-11-04";"300";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"Sd";"284916122";"22767ec9-f5aa-4791-81ff-e5ba9c85cfce";"2023-11-04T17:14:13";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"54"
"2023-11-04T10:11:03.016-07:00";"2023-11-04T10:14:16.387-07:00";"2023-11-04";"300";"Piper's Creek";"Live";"2";"Unknown";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.711825 -122.3788 7.9449510100267595 27.162304490823235";"47.711825";"-122.3788";"7.9449510100267595";"27.162304490823235";"Cp";"284916135";"cce6613c-abe2-4b02-b606-410c8d102f97";"2023-11-04T17:14:17";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"55"
"2023-11-04T10:21:02.192-07:00";"2023-11-04T10:21:31.079-07:00";"2023-11-04";"200";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Sd";"284917426";"1ac753b2-438c-4e23-85b5-d529d691f285";"2023-11-04T17:21:32";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"56"
"2023-11-04T10:14:16.411-07:00";"2023-11-04T10:24:38.804-07:00";"2023-11-04";"250";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711759 -122.378783 7.200270503759384 5.343818294422714";"47.711759";"-122.378783";"7.200270503759384";"5.343818294422714";"Cp";"284917856";"a278ed57-e3d0-410b-a460-85e2d3f5524f";"2023-11-04T17:24:40";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"57"
"2023-11-04T10:07:09.855-07:00";"2023-11-04T10:33:11.322-07:00";"2023-11-04";"230";"Piper's Creek";"Dead";"";"Coho";"";"In creek";"No damage";"Yes";"16";"4.5";"Unspawned";"Greater than 24 hours";"Female";"Adult";"";"47.711799 -122.378334 8.238948877900839 5.409331652264861";"47.711799";"-122.378334";"8.238948877900839";"5.409331652264861";"ET";"284918915";"89d1b271-2503-4f33-b70d-bb162519b17e";"2023-11-04T17:33:13";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"58"
"2023-11-04T10:51:23.022-07:00";"2023-11-04T10:52:19.775-07:00";"2023-11-04";"300";"Piper's Creek";"Live";"1";"Unknown";"";"";"";"";"";"";"";"";"Unknown";"Adult";"At big beaver dam";"";"";"";"";"";"Sd";"284921844";"94fb8d65-71fd-4650-bac4-d19d5ae8c988";"2023-11-04T17:52:20";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"59"
"2023-11-04T10:25:38.166-07:00";"2023-11-04T10:39:03.120-07:00";"2023-11-04";"250";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711649 -122.378282 9.083468628568001 53.254031673747555";"47.711649";"-122.378282";"9.083468628568001";"53.254031673747555";"Cp";"284926977";"1419ef47-77ea-4847-85eb-54757ab329fc";"2023-11-04T18:23:49";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"60"
"2023-10-31T10:11:08.096-07:00";"2023-11-04T12:29:12.436-07:00";"2023-11-04";"0";"Piper's Creek";"Dead";"";"Coho";"";"Outside of creek";"Predation";"Yes";"18";"";"Unknown";"Greater than 24 hours";"Female";"Adult";"On beach";"47.712604 -122.379717 33.193993545691974 6.296999931335449";"47.712604";"-122.379717";"33.193993545691974";"6.296999931335449";"DK";"284935086";"e03877d2-14ae-4b4f-af78-97c79c1a25ec";"2023-11-04T19:29:11";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"61"
"2023-11-04T12:29:12.509-07:00";"2023-11-06T22:51:55.679-08:00";"2023-11-04";"1200";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"Spotted by Salmon Stewards at end of survey";"";"";"";"";"";"DK";"285433329";"a803c8d8-8146-4be9-b264-0b8748e04abe";"2023-11-07T06:51:55";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"62"
"2023-11-07T09:38:08.448-08:00";"2023-11-07T17:41:15.899-08:00";"2023-11-07";"0";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"SLF 07NOV2023 dropping inaccurate location";"";"";"";"";"";"JD";"285632718";"6118eefb-201f-4ba2-b2ba-9ac771b823c2";"2023-11-07T17:46:59";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"63"
"2023-11-07T09:46:58.327-08:00";"2023-11-07T09:47:36.154-08:00";"2023-11-07";"0";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711979 -122.379345 7.073265903629363 20.141696012254936";"47.711979";"-122.379345";"7.073265903629363";"20.141696012254936";"JD";"285632929";"59dfb894-5f98-4b10-8f02-7fa9cbef0262";"2023-11-07T17:47:36";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"64"
"2023-11-07T09:47:36.179-08:00";"2023-11-07T09:48:46.055-08:00";"2023-11-07";"0";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711958 -122.379433 6.974106509058011 16.549107286263574";"47.711958";"-122.379433";"6.974106509058011";"16.549107286263574";"JD";"285633233";"abdc9bfd-90dc-46c1-b620-359567a5764c";"2023-11-07T17:48:47";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"65"
"2023-11-07T09:48:46.085-08:00";"2023-11-07T09:49:16.444-08:00";"2023-11-07";"0";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711834 -122.379502 5.890215151943266 17.904547401763512";"47.711834";"-122.379502";"5.890215151943266";"17.904547401763512";"JD";"285633430";"c6065c64-971b-4e61-a728-666109442d2c";"2023-11-07T17:49:17";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"66"
"2023-11-07T09:49:16.470-08:00";"2023-11-07T09:50:18.054-08:00";"2023-11-07";"20";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711868 -122.379526 5.887198058599527 16.0095249878644";"47.711868";"-122.379526";"5.887198058599527";"16.0095249878644";"JD";"285633670";"e5f69253-f8ae-449a-8fc3-42be47e8b2b0";"2023-11-07T17:50:19";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"67"
"2023-11-07T09:37:41.381-08:00";"2023-11-07T09:50:43.496-08:00";"2023-11-07";"0";"Piper's Creek";"Live";"2";"Unknown";"";"";"";"";"";"";"";"";"Unknown";"Juvenile";"BEACH";"47.712007 -122.379875 4.622030906379223 5.001982492524994";"47.712007";"-122.379875";"4.622030906379223";"5.001982492524994";"ELC";"285633761";"f2a3f06a-168e-4525-9c10-bc7e763663f6";"2023-11-07T17:50:44";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"68"
"2023-11-07T09:50:18.079-08:00";"2023-11-07T09:50:56.133-08:00";"2023-11-07";"20";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711861 -122.379484 6.399540500715375 14.79099316260307";"47.711861";"-122.379484";"6.399540500715375";"14.79099316260307";"JD";"285633790";"55d1863f-47cc-4186-8838-7d0d80c3feae";"2023-11-07T17:50:56";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"69"
"2023-11-07T09:50:56.162-08:00";"2023-11-07T09:53:30.385-08:00";"2023-11-07";"30";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711902 -122.379384 6.989180559292436 11.904988620824037";"47.711902";"-122.379384";"6.989180559292436";"11.904988620824037";"JD";"285634332";"d2570afd-20e3-470f-a332-fbbb91e1387c";"2023-11-07T17:53:31";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"70"
"2023-11-07T08:56:03.030-08:00";"2023-11-07T17:33:54.309-08:00";"2023-11-07";"0";"Piper's Creek";"Dead";"";"Chum";"";"On creek bank";"Eye loss only";"";"24";"5";"Partially spawned";"Greater than 24 hours";"Male";"Adult";"Beach. SLF 07NOV2023 dropping inaccurate location";"";"";"";"";"";"BMc";"285634452";"17298dd4-6f5e-4690-aa9a-ac6937172556";"2023-11-07T17:54:05";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"71"
"2023-11-07T09:50:43.532-08:00";"2023-11-07T09:54:16.538-08:00";"2023-11-07";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Eye loss only";"";"19";"4.5";"Unspawned";"12-24 hours";"Male";"Adult";"BEACH";"47.711986 -122.379928 4.2155255088582635 4.82556210785381";"47.711986";"-122.379928";"4.2155255088582635";"4.82556210785381";"ELC";"285634496";"16cc99e1-38e5-4164-bd94-cb7e96e7dbb7";"2023-11-07T17:54:17";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"72"
"2023-11-07T09:37:03.633-08:00";"2023-11-07T09:54:49.891-08:00";"2023-11-07";"5";"Piper's Creek";"Redd";"";"";"Inactive";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PH";"285634642";"dba0e673-d31d-48f9-8100-d252679e01f8";"2023-11-07T17:54:51";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"73"
"2023-11-07T09:54:49.936-08:00";"2023-11-07T09:55:29.834-08:00";"2023-11-07";"10";"Piper's Creek";"Redd";"";"";"Inactive";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PH";"285634919";"3fd698d9-2bcb-45ec-a4ec-f735a55d280a";"2023-11-07T17:55:30";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"74"
"2023-11-07T09:55:29.858-08:00";"2023-11-07T09:56:33.856-08:00";"2023-11-07";"20";"Piper's Creek";"Redd";"";"";"Inactive";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PH";"285635234";"fc3a2f70-1605-4ebb-81fc-ed73cf17728a";"2023-11-07T17:56:34";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"75"
"2023-11-07T09:54:16.592-08:00";"2023-11-07T17:26:21.120-08:00";"2023-11-07";"0";"Piper's Creek";"Dead";"";"Coho";"";"On creek bank";"Predation";"Unknown";"";"";"Unknown";"Greater than 24 hours";"Female";"Adult";"BEACH. SLF 07NOV2023 nullifying length and width that were set to 0,0";"47.711915 -122.380016 4.444693267015001 19.454457327576712";"47.711915";"-122.380016";"4.444693267015001";"19.454457327576712";"ELC";"285635286";"4d0368e1-b5cc-465a-9732-638e1860f7f5";"2023-11-07T17:56:48";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"76"
"2023-11-07T09:56:33.882-08:00";"2023-11-07T09:56:52.723-08:00";"2023-11-07";"25";"Piper's Creek";"Redd";"";"";"Inactive";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"PH";"285635309";"8e84d211-2e97-4102-9279-e95637c4bfa0";"2023-11-07T17:56:53";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"77"
"2023-11-07T09:54:04.635-08:00";"2023-11-07T09:57:48.298-08:00";"2023-11-07";"0";"Piper's Creek";"Dead";"";"Coho";"";"In creek";"No damage";"Yes";"20.5";"4.5";"Unspawned";"12-24 hours";"Male";"Adult";"Beach";"47.71193 -122.379831 4.537929534912109 4.623226541837097";"47.71193";"-122.379831";"4.537929534912109";"4.623226541837097";"BMc";"285635585";"a5b9c873-8256-441b-a2a0-b33df9517342";"2023-11-07T17:57:48";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"78"
"2023-11-07T08:54:29.091-08:00";"2023-11-07T09:58:45.991-08:00";"2023-11-07";"25";"Piper's Creek";"Redd";"";"";"Active";"";"";"";"";"";"";"";"";"";"";"47.711964 -122.379254 8.487545068375766 4.881011555905887";"47.711964";"-122.379254";"8.487545068375766";"4.881011555905887";"Lee";"285635855";"c2638d73-a6cb-4aa8-9ab6-8f893f1d7bc8";"2023-11-07T17:58:46";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"79"
"2023-11-07T09:58:46.010-08:00";"2023-11-07T10:01:31.672-08:00";"2023-11-07";"60";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711861 -122.379292 7.511470794677734 3.855562041125554";"47.711861";"-122.379292";"7.511470794677734";"3.855562041125554";"Lee";"285636572";"9f645b43-3b8f-4b3b-8a90-1c37a0a31738";"2023-11-07T18:01:32";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"80"
"2023-11-07T09:59:03.837-08:00";"2023-11-07T10:02:59.165-08:00";"2023-11-07";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Eye loss only";"";"22";"6.25";"Unspawned";"Greater than 24 hours";"Male";"Adult";"BEACH";"47.711642 -122.380056 4.04889959918232 8.43291268597817";"47.711642";"-122.380056";"4.04889959918232";"8.43291268597817";"ELC";"285636953";"444301dd-c65b-4811-9969-e11b14795e41";"2023-11-07T18:03:00";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"81"
"2023-11-07T10:01:31.700-08:00";"2023-11-07T10:03:36.290-08:00";"2023-11-07";"55";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711865 -122.379235 -0.4635601043701172 54.409079493679876";"47.711865";"-122.379235";"-0.4635601043701172";"54.409079493679876";"Lee";"285637170";"a1c6bb9f-d7c8-4e77-82f2-3b5a3ce6db29";"2023-11-07T18:03:37";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"82"
"2023-11-07T10:03:36.319-08:00";"2023-11-07T10:04:41.434-08:00";"2023-11-07";"75";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"At a redd";"47.711814 -122.379214 9.64272689819336 4.4124637591231375";"47.711814";"-122.379214";"9.64272689819336";"4.4124637591231375";"Lee";"285637514";"dabc1d52-156f-45a7-a5a1-92c578b5a350";"2023-11-07T18:04:42";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"83"
"2023-11-07T10:04:41.455-08:00";"2023-11-07T10:05:10.954-08:00";"2023-11-07";"75";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"At a redd";"47.712133 -122.379042 5.927425438538194 6.916924973524305";"47.712133";"-122.379042";"5.927425438538194";"6.916924973524305";"Lee";"285637602";"4d67a078-77cb-42ee-8fe1-104d821ad4ff";"2023-11-07T18:05:11";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"84"
"2023-11-07T10:05:10.971-08:00";"2023-11-07T10:05:35.545-08:00";"2023-11-07";"75";"Piper's Creek";"Redd";"";"";"Active";"";"";"";"";"";"";"";"";"";"";"47.711985 -122.379156 11.34865951538086 3.7371397157533446";"47.711985";"-122.379156";"11.34865951538086";"3.7371397157533446";"Lee";"285637711";"b91d982b-96a7-4aac-8863-4f1885cfc3f5";"2023-11-07T18:05:36";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"85"
"2023-11-07T10:02:59.192-08:00";"2023-11-21T18:26:01.017-08:00";"2023-11-07";"0";"Piper's Creek";"Redd";"";"";"Inactive";"";"";"";"";"";"";"";"";"";"Beach";"47.711581 -122.379926 4.203799959272146 77.92325392434999";"47.711581";"-122.379926";"4.203799959272146";"77.92325392434999";"ELC";"285637737";"9e254c10-821c-478a-be80-e04f50571723";"2023-11-07T18:05:39";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"86"
"2023-11-07T09:57:48.316-08:00";"2023-11-07T10:05:58.314-08:00";"2023-11-07";"0";"Piper's Creek";"Dead";"";"Coho";"";"In creek";"Unknown";"Yes";"17";"4";"Unspawned";"1-12 hours";"Male";"Adult";"Beach";"47.711938 -122.379802 6.461269434541464 5.52660993128226";"47.711938";"-122.379802";"6.461269434541464";"5.52660993128226";"BMc";"285637837";"de18b248-a76c-4534-b667-451b2aaa8d68";"2023-11-07T18:05:59";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"87"
"2023-11-07T09:56:52.748-08:00";"2023-11-21T18:31:35.983-08:00";"2023-11-07";"165";"Piper's Creek";"Redd";"";"";"Active";"";"";"";"";"";"";"";"";"";"";"47.711866 -122.378774 0 0";"47.711866";"-122.378774";"0";"0";"Ph";"285637901";"94f69460-aea6-4a55-a570-14da503ad263";"2023-11-07T18:06:17";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"88"
"2023-11-07T09:53:30.410-08:00";"2023-11-07T10:06:35.134-08:00";"2023-11-07";"165";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711971 -122.378503 7.005363464355469 86.85141753641545";"47.711971";"-122.378503";"7.005363464355469";"86.85141753641545";"JD";"285637981";"0a8ebdf3-e230-472f-91a1-e79051d60210";"2023-11-07T18:06:36";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"89"
"2023-11-07T10:05:35.567-08:00";"2023-11-07T10:07:35.006-08:00";"2023-11-07";"100";"Piper's Creek";"Live";"3";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711978 -122.379169 8.556179101578891 6.308444775983943";"47.711978";"-122.379169";"8.556179101578891";"6.308444775983943";"Lee";"285638233";"aec33c6b-e50c-4d37-8a47-b8de64c96d85";"2023-11-07T18:07:35";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"90"
"2023-11-07T10:06:35.189-08:00";"2023-11-07T10:08:10.286-08:00";"2023-11-07";"165";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711971 -122.378503 6.926822185516357 86.85141753641545";"47.711971";"-122.378503";"6.926822185516357";"86.85141753641545";"JD";"285638360";"b97e9916-b9d2-4fa3-bdc7-8371d0195198";"2023-11-07T18:08:11";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"91"
"2023-11-07T10:07:35.032-08:00";"2023-11-07T10:08:26.121-08:00";"2023-11-07";"100";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"Spawning";"47.711867 -122.379022 15.356996536254883 58.55447457350651";"47.711867";"-122.379022";"15.356996536254883";"58.55447457350651";"Lee";"285638396";"2c709452-07ce-44ab-a260-ef9e8a676ce7";"2023-11-07T18:08:26";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"92"
"2023-11-07T10:08:10.316-08:00";"2023-11-07T10:08:43.748-08:00";"2023-11-07";"165";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711971 -122.378503 6.918040752410889 86.85141753641545";"47.711971";"-122.378503";"6.918040752410889";"86.85141753641545";"JD";"285638497";"3c37b11c-f05d-4887-ace3-fbc1c5e8dc1d";"2023-11-07T18:08:44";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"93"
"2023-11-07T10:05:38.552-08:00";"2023-11-07T10:09:36.088-08:00";"2023-11-07";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"26";"6.5";"Spawned";"Greater than 24 hours";"Male";"Adult";"BEACH";"47.711629 -122.379835 4.801474917769635 37.5068774706007";"47.711629";"-122.379835";"4.801474917769635";"37.5068774706007";"ELC";"285638788";"4a48b4a0-3629-4c4e-b6a8-5fa695c0d8d8";"2023-11-07T18:09:37";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"94"
"2023-11-06T22:51:55.745-08:00";"2023-11-07T10:09:49.073-08:00";"2023-11-07";"0";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"At mouth of stream";"47.711019 -122.380553 -21.21517754091287 4.541999816894531";"47.711019";"-122.380553";"-21.21517754091287";"4.541999816894531";"DK";"285638824";"833a3e07-effe-49c4-bac7-20ec08f5500f";"2023-11-07T18:09:49";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"95"
"2023-11-07T10:08:26.141-08:00";"2023-11-07T10:10:11.778-08:00";"2023-11-07";"105";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711876 -122.379022 7.909664209000766 8.570265555492938";"47.711876";"-122.379022";"7.909664209000766";"8.570265555492938";"Lee";"285638955";"6af11818-add8-4be7-8b4a-c84a1b41fd30";"2023-11-07T18:10:12";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"96"
"2023-11-07T10:06:16.048-08:00";"2023-11-07T10:11:04.304-08:00";"2023-11-07";"120";"Piper's Creek";"Redd";"";"";"Active";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Ph";"285639195";"70b3f619-57d3-4dc1-b38f-c43ce1a9373d";"2023-11-07T18:11:05";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"97"
"2023-11-07T10:10:11.798-08:00";"2023-11-07T10:11:18.517-08:00";"2023-11-07";"120";"Piper's Creek";"Live";"3";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711818 -122.379052 4.581172943115234 4.685891590799661";"47.711818";"-122.379052";"4.581172943115234";"4.685891590799661";"Lee";"285639267";"6dd896ce-aee9-480a-8c64-d3f001dd1d7d";"2023-11-07T18:11:19";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"98"
"2023-11-07T10:11:18.534-08:00";"2023-11-07T10:11:39.630-08:00";"2023-11-07";"125";"Piper's Creek";"Redd";"";"";"Active";"";"";"";"";"";"";"";"";"";"";"47.711736 -122.379032 5.638118797913194 6.768874137866998";"47.711736";"-122.379032";"5.638118797913194";"6.768874137866998";"Lee";"285639381";"68862c32-1bcd-4717-9998-0abca6c3f6c0";"2023-11-07T18:11:40";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"99"
"2023-11-07T10:08:43.783-08:00";"2023-11-07T10:12:08.940-08:00";"2023-11-07";"165";"Piper's Creek";"Live";"4";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711971 -122.378503 6.737358570098877 86.85141753641545";"47.711971";"-122.378503";"6.737358570098877";"86.85141753641545";"JD";"285639524";"ae7ee29a-ee47-402f-8131-71f9da2edcdf";"2023-11-07T18:12:10";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"100"
"2023-11-07T10:12:08.973-08:00";"2023-11-07T10:12:41.778-08:00";"2023-11-07";"165";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711971 -122.378503 7.253034591674805 86.85141753641545";"47.711971";"-122.378503";"7.253034591674805";"86.85141753641545";"JD";"285639678";"5e9ea858-23df-4253-be0f-cc7af80fbf5f";"2023-11-07T18:12:42";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"101"
"2023-11-07T10:09:36.121-08:00";"2023-11-07T10:13:55.708-08:00";"2023-11-07";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"25.5";"6.5";"Unspawned";"Greater than 24 hours";"Male";"Adult";"BEACH";"47.696657 -122.399532 0 59.8563551869";"47.696657";"-122.399532";"0";"59.8563551869";"ELC";"285640024";"f7d1c7b5-f31a-4a40-aef7-4867bc9995a0";"2023-11-07T18:13:58";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"102"
"2023-11-07T10:11:39.651-08:00";"2023-11-07T10:14:34.772-08:00";"2023-11-07";"150";"Piper's Creek";"Redd";"";"";"Active";"";"";"";"";"";"";"";"";"";"";"47.711771 -122.378924 11.437648828141391 4.224148300886419";"47.711771";"-122.378924";"11.437648828141391";"4.224148300886419";"Lee";"285640239";"e22b1f20-16bc-44d1-86b5-bad766c4a98f";"2023-11-07T18:14:35";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"103"
"2023-11-07T10:12:41.805-08:00";"2023-11-07T10:15:24.683-08:00";"2023-11-07";"155";"Piper's Creek";"Live";"1";"Coho";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.711857 -122.378835 7.025585567304347 12.895261760632305";"47.711857";"-122.378835";"7.025585567304347";"12.895261760632305";"JD";"285640568";"ff46bc68-efb7-4268-8ce6-2b326e49088c";"2023-11-07T18:15:25";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"104"
"2023-11-07T10:15:24.709-08:00";"2023-11-07T10:16:29.122-08:00";"2023-11-07";"160";"Piper's Creek";"Live";"3";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711971 -122.378503 7.012973308563232 86.85141753641545";"47.711971";"-122.378503";"7.012973308563232";"86.85141753641545";"JD";"285640849";"9dca9b84-aab0-46ed-bac5-a81ada541bec";"2023-11-07T18:16:29";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"105"
"2023-11-07T10:14:34.801-08:00";"2023-11-07T10:17:00.763-08:00";"2023-11-07";"160";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711743 -122.378833 7.161281585693359 8.712675251789705";"47.711743";"-122.378833";"7.161281585693359";"8.712675251789705";"Lee";"285640954";"f99acf89-2451-4c74-99e9-dd321a56c845";"2023-11-07T18:17:01";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"106"
"2023-11-07T10:17:00.787-08:00";"2023-11-07T10:17:32.005-08:00";"2023-11-07";"160";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711952 -122.378832 5.844356592744589 8.725439750657499";"47.711952";"-122.378832";"5.844356592744589";"8.725439750657499";"Lee";"285641089";"587a6a69-200a-4205-8253-14220e2dfc10";"2023-11-07T18:17:32";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"107"
